"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x939091","x1319460281936793600",2020-10-23 02:07:00,"JoeBiden","Call it Bidencare. https://t.co/Ng3Fvk4fpY","Twitter Media Studio",18,,,,FALSE,FALSE,71135,8596,,,,,,,,"http://pbs.twimg.com/media/Ek-px34X0AM_7X-.jpg","https://t.co/Ng3Fvk4fpY","https://twitter.com/JoeBiden/status/1319460281936793600/photo/1","photo","http://pbs.twimg.com/media/Ek-px34X0AM_7X-.jpg","https://t.co/Ng3Fvk4fpY","https://twitter.com/JoeBiden/status/1319460281936793600/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319460281936793600","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319459778989469696",2020-10-23 02:05:00,"JoeBiden","This isn’t about Donald Trump’s family or my family. This is about your family.

Families across America are hurting — but that’s the last thing Donald Trump wants to talk about. https://t.co/qWMgnLHxKY","Twitter Media Studio",178,,,,FALSE,FALSE,21513,3040,,,,,,,,"http://pbs.twimg.com/amplify_video_thumb/1319459369038303233/img/CuLtm9nLPiEjw_jW.jpg","https://t.co/qWMgnLHxKY","https://twitter.com/JoeBiden/status/1319459778989469696/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1319459369038303233/img/CuLtm9nLPiEjw_jW.jpg","https://t.co/qWMgnLHxKY","https://twitter.com/JoeBiden/status/1319459778989469696/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319459778989469696","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319458523177156610",2020-10-23 02:00:00,"JoeBiden","All Donald Trump can see from Park Avenue is Wall Street.

He thinks the economy is doing well if the Dow Jones is doing well.

Believe it or not, Mr. President, most Americans don't live off the stock market.","TweetDeck",209,,,,FALSE,FALSE,63882,8278,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319458523177156610","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319458227160076292",2020-10-23 01:58:50,"JoeBiden","He’s a confused guy. He doesn’t know who he’s running against. He’s running against Joe Biden.","TweetDeck",94,,,,FALSE,FALSE,193912,18507,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319458227160076292","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319457010312675333",2020-10-23 01:54:00,"JoeBiden","We’ve been waiting years for President Trump to reveal his grand plan for health care, and he still has nothing to show.

I’ve laid out exactly what I’ll do. Take a look: https://t.co/34NCSYhO2C","TweetDeck",194,,,,FALSE,FALSE,18775,3293,,,,,"JoeBiden.com/healthcare","https://t.co/34NCSYhO2C","http://JoeBiden.com/healthcare",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319457010312675333","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319456758734225414",2020-10-23 01:53:00,"JoeBiden","I have released all of my tax returns. 22 years. Go look at them.

What is Donald Trump hiding? https://t.co/2TNt0z1QMw","Twitter Media Studio",95,,,,FALSE,FALSE,38685,5500,,,,,,,,"http://pbs.twimg.com/amplify_video_thumb/1319456415728193542/img/dQMiJV_txPXnUTfL.jpg","https://t.co/2TNt0z1QMw","https://twitter.com/JoeBiden/status/1319456758734225414/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1319456415728193542/img/dQMiJV_txPXnUTfL.jpg","https://t.co/2TNt0z1QMw","https://twitter.com/JoeBiden/status/1319456758734225414/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319456758734225414","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319455248868663296",2020-10-23 01:47:00,"JoeBiden","It’s not about his family or my family. It’s about your family.

If you’re a middle-class family right now, you’re hurting badly.","TweetDeck",129,,,,FALSE,FALSE,72148,7948,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319455248868663296","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319454865286926336",2020-10-23 01:45:28,"JoeBiden","Malarkey!","TweetDeck",9,,,,FALSE,FALSE,206165,19329,,,,,,,,,,,,,,,,,,"tr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319454865286926336","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319453990325661698",2020-10-23 01:42:00,"JoeBiden","I don’t see our country in terms of blue states and red states. We are the United States. https://t.co/7G5IXGA9fu","Twitter Media Studio",89,,,,FALSE,FALSE,32039,3893,,,,,,,,"http://pbs.twimg.com/amplify_video_thumb/1319453681297903618/img/c1FoPHU2PWq_IIPY.jpg","https://t.co/7G5IXGA9fu","https://twitter.com/JoeBiden/status/1319453990325661698/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1319453681297903618/img/c1FoPHU2PWq_IIPY.jpg","https://t.co/7G5IXGA9fu","https://twitter.com/JoeBiden/status/1319453990325661698/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319453990325661698","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319452732114259970",2020-10-23 01:37:00,"JoeBiden","Donald Trump should release his tax returns or shut up about corruption.","TweetDeck",72,,,,FALSE,FALSE,269774,37006,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319452732114259970","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319452480451694593",2020-10-23 01:36:00,"JoeBiden","I am proud that the average contribution to my campaign is $43.

Chip in to power our grassroots movement through this final stretch: https://t.co/foyJuIKiYo","TweetDeck",157,,,,FALSE,FALSE,12265,1339,,,,,"joe.link/3dRnHGm","https://t.co/foyJuIKiYo","https://joe.link/3dRnHGm",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319452480451694593","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319450467265433601",2020-10-23 01:28:00,"JoeBiden","I don’t look at this the way Donald Trump does — blue states or red states. They’re all the United States.","TweetDeck",106,,,,FALSE,FALSE,146683,14663,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319450467265433601","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319448963443982337",2020-10-23 01:22:01,"JoeBiden","I’m going to shut down the virus, not the country.","TweetDeck",50,,,,FALSE,FALSE,266960,26961,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319448963443982337","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319448453911441408",2020-10-23 01:20:00,"JoeBiden","Learning to live with it? Come on. People are dying with it, Mr. President.","TweetDeck",75,,,,FALSE,FALSE,164606,18674,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319448453911441408","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319446692236791814",2020-10-23 01:13:00,"JoeBiden","220,000 deaths.

If you hear nothing else I say tonight, hear this: Anyone who is responsible for that many deaths should not remain President of the United States.","TweetDeck",164,,,,FALSE,FALSE,112636,18656,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319446692236791814","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319435367653593088",2020-10-23 00:28:00,"JoeBiden","Ready. https://t.co/RYbnSpEsKB","Twitter Media Studio",6,,,,FALSE,FALSE,81586,5524,,,,,,,,"http://pbs.twimg.com/media/Ek-SixfWkAMs_te.jpg","https://t.co/RYbnSpEsKB","https://twitter.com/JoeBiden/status/1319435367653593088/video/1","photo","http://pbs.twimg.com/media/Ek-SixfWkAMs_te.jpg","https://t.co/RYbnSpEsKB","https://twitter.com/JoeBiden/status/1319435367653593088/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319435367653593088","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319432096172081154",2020-10-23 00:15:00,"JoeBiden","I need you in my corner tonight. Can you chip in before I take the debate stage and help power this campaign through the final 12 days? https://t.co/RAUkSHc6ce","TweetDeck",159,,,,FALSE,FALSE,14351,1975,,,,,"joe.link/2ThWgvR","https://t.co/RAUkSHc6ce","https://joe.link/2ThWgvR",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319432096172081154","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319420772469727232",2020-10-22 23:30:00,"JoeBiden","Folks, the final debate is here. Tune in at 9 PM ET as I go head-to-head with Donald Trump for the last time before Election Day.","TweetDeck",129,,,,FALSE,FALSE,94054,7027,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319420772469727232","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319410705364373505",2020-10-22 22:50:00,"JoeBiden","Donald Trump sees the world from Park Avenue.

I see it from where I came from: Scranton, Pennsylvania. 

It's why I'll fight every day as president to make this country work for the middle class — not the wealthy and well-connected.","TweetDeck",233,,,,FALSE,FALSE,68944,7839,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319410705364373505","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319392082436476930",2020-10-22 21:36:00,"JoeBiden","I’m running as a proud Democrat. But I will be an American president.","TweetDeck",69,,,,FALSE,FALSE,235636,21026,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319392082436476930","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319367926483476481",2020-10-22 20:00:01,"JoeBiden","I’m always talking about my plans to build back better for all Americans. But what does that really mean for you and your family? 

Watch as @ewarren helps explain: https://t.co/ti7QJCU7j0","Twitter Media Studio",164,,,,FALSE,FALSE,15296,3250,,,,,,,,"http://pbs.twimg.com/media/Ek9Sv3JX0AQnFhh.jpg","https://t.co/ti7QJCU7j0","https://twitter.com/JoeBiden/status/1319367926483476481/video/1","photo","http://pbs.twimg.com/media/Ek9Sv3JX0AQnFhh.jpg","https://t.co/ti7QJCU7j0","https://twitter.com/JoeBiden/status/1319367926483476481/video/1",,"x357606935","ewarren","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319367926483476481","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319349804099653633",2020-10-22 18:48:00,"JoeBiden","On this International Stuttering Awareness Day, I want everyone to remember that the barriers you face don't define who you are. They didn't for me –– as a young boy who stuttered –– and they certainly don't for Brayden.

What defines you is your heart and your courage. https://t.co/zoVPzmroJh","Twitter Media Studio",270,,,,FALSE,FALSE,93183,15512,,,,,,,,"http://pbs.twimg.com/media/EkFd0dYXgAAeyOF.jpg","https://t.co/zoVPzmroJh","https://twitter.com/JoeBiden/status/1319349804099653633/video/1","photo","http://pbs.twimg.com/media/EkFd0dYXgAAeyOF.jpg","https://t.co/zoVPzmroJh","https://twitter.com/JoeBiden/status/1319349804099653633/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319349804099653633","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319346532584288256",2020-10-22 18:35:00,"JoeBiden","Folks, it's go-time. This is the most important election of our lifetimes — and you can make all the difference.

Vote. https://t.co/eoxT07uII9","TweetDeck",143,,,,FALSE,FALSE,26046,3545,,,,,"iwillvote.com","https://t.co/eoxT07uII9","http://iwillvote.com",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319346532584288256","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319328916499124224",2020-10-22 17:25:00,"JoeBiden","Vote like your health care is on the ballot — because it is.

https://t.co/eoxT07uII9 https://t.co/93UPvti02N","Twitter Web App",85,,,,TRUE,FALSE,57973,9943,,,,,"iwillvote.com twitter.com/sahilkapur/sta…","https://t.co/eoxT07uII9 https://t.co/93UPvti02N","http://iwillvote.com https://twitter.com/sahilkapur/status/1319309459777269760",,,,,,,,,,,"en","x1319309459777269760","Trump tells @60Minutes in footage he released that he wants to see the Supreme Court wipe out Obamacare.

“I hope that they end it.”",2020-10-22 11:07:41,"Twitter for iPhone",11677,4720,"x19847765","sahilkapur","Sahil Kapur",199883,598,59737,"Washington, D.C.","@NBCNews Senior National Political Reporter / Email: sahil.kapur@nbcuni.com",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319328916499124224","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
"x939091","x1319322877062049792",2020-10-22 17:01:00,"JoeBiden","Thank you to each and every person who has gotten involved in our campaign so far. Whether you chipped in a few dollars or dedicated a few hours of your time — I’m incredibly grateful. Let’s keep our foot on the pedal these final 12 days and finish strong. https://t.co/Rh7jn4HODX","TweetDeck",280,,,,FALSE,FALSE,14688,1933,,,,,"joe.link/3jljnAl","https://t.co/Rh7jn4HODX","https://joe.link/3jljnAl",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoeBiden/status/1319322877062049792","Joe Biden","Washington, DC","Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.","https://t.co/UClrPuJpyZ",FALSE,33788703,48,38993,8146,20,2007-03-11 17:51:24,TRUE,"https://t.co/UClrPuJpyZ","http://joebiden.com",,"https://pbs.twimg.com/profile_banners/939091/1626295479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308769664240160770/AfgzWVE7_normal.jpg"
